"player_name","total_points","Opp_GC_90","was_home","form","prev_tp_avg","xGipg_last7"
"Sergio Agüero",2,1.6,0,5,4.5,0.7
"Sergio Agüero",7,1.6,1,4,4.5,0.75
"Sergio Agüero",5,1.8,0,5,4.5,0.8
"Sergio Agüero",2,0.9,1,3.5,4.5,0.6
"Sergio Agüero",6,1.3,0,3.5,4.5,0.7
"Sergio Agüero",7,1.1,0,4.5,4.5,0.6
"Sergio Agüero",8,2.1,1,5.5,4.5,0.7
"Sergio Agüero",9,1.5,0,5.5,4.5,0.8
"Sergio Agüero",6,1,1,6.5,5,0.9
"Sergio Agüero",12,1.5,1,6.5,5,0.95
"Sergio Romero",7,1.1,1,7,5,1.15
"Sergio Romero",16,1.5,1,6.5,5,1.05
"Shane Long",2,1.7,0,6.5,6,0.65
"Shane Long",2,1.4,1,6,6,0.2
"Shane Long",7,1.6,1,3,5.5,0.1
"Shane Long",1,1.7,1,4,6,0.2
"Shane Long",2,0.8,1,4,5.5,0.4
"Shane Long",3,1,1,3,5.5,0.4
"Shaun Maloney",1,1.6,1,3,3,0.4
"Shaun Maloney",3,1.4,0,2,5,0.4
"Shay Given",1,0.8,1,3,3,0
"Shay Given",10,1,1,1.5,1.5,0.05
"Shay Given",1,1.5,0,4,4,0.05
"Shay Given",1,1.4,1,3,3,0.05
"Shinji Okazaki",2,1.7,1,1,1,0
"Shinji Okazaki",2,0.9,0,1.5,1.5,0
"Shinji Okazaki",6,1,0,3,2.5,0.1
"Shinji Okazaki",2,1.4,1,2.5,3,0.15
"Shinji Okazaki",2,1.4,1,2.5,3,0.15
"Shinji Okazaki",2,1.8,0,3,3,0.2
"Shinji Okazaki",2,1.1,1,3,3,0.2
"Shinji Okazaki",2,1.4,0,3,3,0.2
"Shinji Okazaki",2,1.6,0,2,3.5,0.1
"Shinji Okazaki",2,1.6,1,2,3.5,0.05
"Shinji Okazaki",2,1.8,1,2,3.5,0.1
"Shinji Okazaki",2,1.3,0,2,3.5,0.15
"Shinji Okazaki",5,1.7,1,2,3.5,0.15
"Shinji Okazaki",2,0.8,0,2.5,3.5,0.2
"Shinji Okazaki",7,1,1,2.5,3.5,0.2
"Shkodran Mustafi",2,2.1,0,4,4,0.15
"Shkodran Mustafi",2,1.1,1,3.5,3.5,0.15
"Shkodran Mustafi",6,1.4,0,3.5,3.5,0.1
"Shkodran Mustafi",8,1.7,1,4,3.5,0.1
"Shkodran Mustafi",1,1.4,1,5,4,0.1
"Shkodran Mustafi",5,1.8,0,4,4,0.05
"Shkodran Mustafi",2,1,1,4.5,4,0.05
"Shkodran Mustafi",2,1,0,4.5,4,0.05
"Shkodran Mustafi",2,1.7,1,3.5,3.5,0.05
"Shkodran Mustafi",1,1.6,0,2.5,3.5,0.05
"Shkodran Mustafi",4,1.6,1,2.5,3.5,0.05
"Shkodran Mustafi",6,1.4,1,2,3,0.05
"Shkodran Mustafi",7,1.7,1,3,3,0.05
"Shkodran Mustafi",1,1.1,0,4,3.5,0.05
"Shkodran Mustafi",7,0.9,0,4,3,0.05
"Shkodran Mustafi",1,1.4,0,5,3,0.05
"Shkodran Mustafi",1,0.8,1,4.5,3,0.05
"Shkodran Mustafi",5,1.5,0,4.5,3.5,0.1
"Shkodran Mustafi",8,1.6,0,5,3.5,0.1
"Shkodran Mustafi",1,1.8,1,5.5,3.5,0.1
"Shkodran Mustafi",5,1.3,1,5.5,3.5,0.1
"Simon Francis",1,1.6,0,5,5,0.3
"Simon Francis",2,1.4,1,2.5,2.5,0.15
"Simon Francis",6,0.8,0,2.5,2.5,0.1
"Simon Francis",6,1.7,0,3,3,0.05
"Simon Francis",2,1,1,3.5,4,0.05
"Simon Francis",9,1.4,0,3.5,3.5,0.05
"Simon Francis",1,1.8,1,5,4,0.05
"Simon Francis",1,1.6,0,5,4,0.05
"Simon Francis",6,1.3,0,4,3.5,0.05
"Simon Francis",6,1.4,1,4,4.5,0.05
"Simon Francis",6,1.5,1,4.5,4.5,0.1
"Simon Francis",1,1.7,0,4,4.5,0.1
"Simon Francis",6,1.3,1,4,4.5,0.1
"Simon Francis",1,1.3,0,4,4,0.1
"Simon Francis",6,1.5,0,2,4,0.1
"Simon Francis",6,0.9,0,3,4,0.05
"Simon Francis",1,1,0,3,4,0
"Simon Francis",6,1.8,0,3,4,0
"Simon Francis",8,1.6,1,4,4,0
"Simon Francis",2,1.4,0,3.5,4,0
"Simon Mignolet",7,1.4,0,2,2,0.05
"Simon Mignolet",1,1,0,4.5,4.5,0
"Simon Mignolet",3,1.4,1,3.5,3.5,0
"Simon Mignolet",2,1.1,0,3,3,0
"Simon Mignolet",3,2.1,1,3,3,0
"Simon Mignolet",7,1.3,0,3,3.5,0
"Simon Mignolet",2,0.8,1,4,4,0
"Simon Mignolet",7,1.8,0,4,3.5,0
"Simon Mignolet",2,1,0,5,4,0
"Simon Mignolet",2,1.7,1,5,4,0
"Simon Mignolet",1,1.1,1,4,3.5,0
"Simon Mignolet",8,2.1,0,3,3.5,0
"Simon Mignolet",1,1,1,4,4,0
"Simon Mignolet",8,1.4,0,3,3.5,0
"Simon Mignolet",2,1.4,1,4,3.5,0
"Simon Mignolet",2,0.8,0,4,3.5,0
"Simon Mignolet",2,1.3,1,3,3.5,0
"Simon Mignolet",1,1.6,0,2,3.5,0
"Simon Mignolet",3,1.4,0,2,3.5,0
"Simon Mignolet",7,1.5,1,2,3.5,0
"Simon Mignolet",1,1.7,0,3,3.5,0
"Simon Mignolet",7,1.5,1,3,3.5,0
"Simon Mignolet",6,1.6,0,4,3.5,0
"Simon Mignolet",7,1.4,1,5,3.5,0
"Simone Zaza",1,1.4,1,4.5,5,0.05
"Simone Zaza",2,1.8,1,4.5,4,0.05
"Sofiane Boufal",3,1.3,1,2.5,3.5,0.15
"Sofiane Boufal",2,1.4,1,2,3.5,0.15
"Sofiane Boufal",8,1.6,0,2,3,0.2
"Sofiane Boufal",3,1.7,0,3.5,3.5,0.2
"Sofiane Boufal",1,1,1,3.5,3.5,0.2
"Sofiane Boufal",2,1.4,1,3.5,3.5,0.2
"Sofiane Boufal",1,1.3,0,3,3.5,0.15
"Sofiane Boufal",2,1.8,0,3,3,0.15
"Sofiane Boufal",2,2.1,1,2,3.5,0.15
"Sofiane Boufal",1,1.3,1,1.5,3.5,0.1
"Sofiane Feghouli",9,1.4,0,1.5,3,0.05
"Sofiane Feghouli",2,0.8,1,3,3.5,0.2
"Sofiane Feghouli",2,1.5,0,3,3,0.2
"Sofiane Feghouli",2,1.4,1,3,3,0.2
"Sofiane Feghouli",12,1.7,0,3,3,0.2
"Sofiane Feghouli",2,1.1,1,5.5,3.5,0.3
"Sofiane Feghouli",4,1.4,1,4,3.5,0.3
"Sofiane Feghouli",2,1.3,0,4.5,3.5,0.2
"Stefano Okaka",2,1.3,1,4.5,3,0.3
"Stefano Okaka",13,0.8,0,2.5,3,0.3
"Stefano Okaka",1,1.7,0,4.5,3.5,0.4
"Stefano Okaka",2,1.3,0,4.5,3.5,0.3
"Stefano Okaka",2,1.4,1,4.5,3.5,0.3
"Stefano Okaka",2,1.7,1,4.5,3.5,0.35
"Stefano Okaka",2,1.1,0,2.5,3.5,0.25
"Stefano Okaka",2,1.3,0,2.5,3.5,0.3
"Stephen Kingsley",8,2.1,1,2,2,0.1
"Stephen Kingsley",1,1.1,1,3.5,3.5,0.05
"Stephen Kingsley",6,1,0,2,3,0
"Stephen Kingsley",2,1.3,1,3,3.5,0
"Stephen Ward",1,2.1,1,3,3,0
"Stephen Ward",2,1.4,0,2.5,2.5,0
"Stephen Ward",1,1.7,1,2.5,2.5,0
"Stephen Ward",6,1.3,1,2,2,0
"Stephen Ward",2,1.5,0,3,2.5,0
"Stephen Ward",1,1.3,1,2.5,2.5,0
"Stephen Ward",2,1,0,2.5,2.5,0.05
"Stephen Ward",1,1.6,0,2.5,2.5,0.05
"Stephen Ward",7,1.6,0,1.5,2.5,0.05
"Stephen Ward",2,1,0,2.5,2.5,0.2
"Stephen Ward",1,1.4,1,2.5,2.5,0.2
"Stephen Ward",5,1.8,1,2.5,2.5,0.25
"Stephen Ward",6,1.3,0,2,2.5,0.25
"Stephen Ward",1,1.4,1,3,2.5,0.25
"Stephen Ward",6,1.7,0,3,2.5,0.1
"Stephen Ward",1,1.1,1,3,2.5,0.1
"Stephen Ward",2,2.1,0,3,2.5,0.05
"Stephen Ward",2,1.7,0,3,2.5,0.05
"Stephen Ward",1,1.6,1,2.5,3,0.05
"Stephen Ward",5,1.4,0,2.5,2.5,0.05
"Stephen Ward",1,1,1,4,3,0.05
"Stephen Ward",1,1.5,0,4,3,0.05
"Stephen Ward",1,1.7,0,3,3,0.05
"Stephen Ward",1,1.6,1,3,2.5,0.05
"Steve Cook",1,1.6,0,1,1,0.05
"Steve Cook",1,1.5,0,1,1,0.05
"Steve Cook",2,1.4,1,1,1,0.1
"Steve Cook",7,0.8,0,1,1,0.1
"Steve Cook",8,1.7,0,2.5,2,0.05
"Steve Cook",1,2.1,1,4,3,0.05
"Steve Cook",9,1,1,4,3,0.05
"Steve Cook",8,1.4,0,5.5,3.5,0.1
"Steve Cook",1,1.8,1,6.5,4,0.1
"Steve Cook",8,1.3,0,4,3.5,0.1
"Steve Cook",7,1.4,0,5.5,3.5,0.1
"Steve Cook",7,1.5,1,3.5,3.5,0.1
"Steve Cook",1,1.1,0,5,4,0.05
"Steve Cook",7,1.3,1,5,3.5,0.05
"Steve Cook",1,1.3,0,3.5,4,0
"Steve Cook",1,1.4,0,3.5,3.5,0.05
"Steve Cook",3,1,0,2,3.5,0
"Steve Cook",2,1.6,1,2.5,3.5,0.05
"Steve Cook",9,0.9,0,3,3.5,0.05
"Steve Cook",2,1.1,1,4.5,4,0.05
"Steve Cook",6,1.8,0,4,3.5,0.1
"Steve Cook",6,1.6,1,5,3.5,0.1
"Steve Cook",2,1.4,0,3,3.5,0.1
"Steve Mandanda",2,1.4,0,3,3,0.1
"Steve Mandanda",3,1.6,1,3,3,0.05
"Steve Mandanda",3,1.8,0,3,3,0.05
"Steve Mandanda",1,1.3,0,2,3,0.05
"Steve Mandanda",2,1.6,1,2,2.5,0.05
"Steve Mandanda",3,1.4,0,2,2.5,0
"Steve Mandanda",1,0.9,1,2.5,2.5,0
"Steve Mandanda",2,1.4,0,2,2.5,0
"Steve Mandanda",2,0.8,1,2,2.5,0
"Steven Davis",2,1,0,2,2,0
"Steven Davis",2,1.8,1,2,2,0.05
"Steven Davis",1,1.3,0,2,2,0.1
"Steven Davis",2,1.7,1,2,2,0.1
"Steven Davis",3,1.6,0,2,2,0.1
"Steven Davis",3,1.4,1,2,2,0.15
"Steven Davis",5,0.8,0,2.5,2,0.2
"Steven Davis",2,0.9,1,3,2.5,0.2
"Steven Davis",3,1.3,1,3,2.5,0.25
"Steven Davis",2,1.4,1,2.5,2.5,0.15
"Steven Davis",2,1.8,0,2.5,2.5,0.05
"Steven Davis",3,1.7,0,2,2.5,0.05
"Steven Davis",2,1,0,2,2.5,0.05
"Steven Davis",3,1.5,1,2,2.5,0.05
"Steven Davis",5,1.4,0,2.5,2.5,0.05
"Steven Davis",1,1.1,0,3,2.5,0.15
"Steven Davis",2,2.1,1,2.5,2.5,0.15
"Steven Davis",3,1.3,1,2.5,2.5,0.15
"Steven Davis",3,0.9,0,3,2.5,0.15
"Steven Davis",2,1.4,0,3,2.5,0.15
"Steven Davis",3,1.6,1,2,2.5,0.15
"Steven Defour",1,2.1,1,3,3,0.1
"Steven Defour",11,1.4,0,2.5,2.5,0.05
"Steven Defour",2,1.7,1,4,4,0.05
"Steven Defour",12,1.3,1,4,4,0.1
"Steven Defour",3,1.5,0,6,5,0.15
"Steven Defour",2,1.6,0,6,4,0.15
"Steven Defour",3,0.8,0,4,3.5,0.15
"Steven Defour",3,1.3,0,2,3.5,0.15
"Steven Defour",1,1.4,0,2,3,0.1
"Steven Pienaar",1,1.5,0,1.5,1.5,0.05
"Steven Pienaar",2,1.5,1,2,2,0.05
"Steven Pienaar",2,1.3,1,1.5,2,0.15
"Steven Pienaar",1,1.4,1,1.5,2,0.1
"Steven Pienaar",2,1.1,1,1.5,2.5,0.1
"Stewart Downing",1,1.8,0,2,2,0
"Stewart Downing",3,1.5,1,1.5,1.5,0.2
"Stewart Downing",5,1.3,0,2,2,0.15
"Stewart Downing",2,1,1,2.5,2.5,0.15
"Stewart Downing",6,1.6,0,2.5,2.5,0.15
"Stewart Downing",2,1.3,0,3.5,3,0.2
"Stewart Downing",10,0.8,0,3.5,2.5,0.15
"Stewart Downing",2,1.1,1,4.5,3.5,0.2
"Stewart Downing",3,1.4,0,4.5,2.5,0.2
"Stewart Downing",3,1.4,1,4,2.5,0.2
"Stewart Downing",2,1.7,0,2.5,2.5,0.15
"Stewart Downing",3,2.1,0,2.5,2.5,0.15
"Stewart Downing",2,1.4,1,2.5,2.5,0.05
"Stewart Downing",5,1.7,0,2.5,2.5,0.1
"Stewart Downing",2,1.8,1,3,2.5,0.2
"Stewart Downing",3,0.8,1,3,2.5,0.2
"Stewart Downing",2,1.1,0,3,2.5,0.25
"Stewart Downing",2,1.5,1,3,2.5,0.25
"Stewart Downing",1,0.9,0,3,2.5,0.25
"Sung-yueng Ki",2,0.8,1,2,2,0.1
"Sung-yueng Ki",2,1,1,2,2.5,0.1
"Sung-yueng Ki",2,1.3,0,2,2.5,0.1
"Sung-yueng Ki",1,1.4,1,1.5,2.5,0.05
"Sung-yueng Ki",2,1.6,1,1.5,2.5,0.05
"Sung-yueng Ki",3,1,0,1.5,2.5,0.05
"Sung-yueng Ki",2,1.3,1,2,2.5,0.05
"Sung-yueng Ki",3,1.8,0,2,2.5,0.05
"Sung-yueng Ki",6,1.4,1,2,2.5,0.05
"Theo Walcott",5,1.4,0,6,6,0.05
"Theo Walcott",3,1.7,0,5.5,5.5,0.45
"Theo Walcott",5,1.5,1,4.5,4.5,0.4
"Theo Walcott",2,2.1,0,5,5,0.4
"Theo Walcott",13,1.1,1,4,4,0.35
"Theo Walcott",8,1.4,0,5.5,5.5,0.5
"Theo Walcott",6,1.7,1,6,6,0.55
"Theo Walcott",3,1.8,0,8.5,7,0.95
"Theo Walcott",9,1.6,0,5,5.5,0.95
"Theo Walcott",3,1.6,1,6,5.5,0.8
"Theo Walcott",7,1.3,0,4,5.5,0.8
"Theo Walcott",2,0.8,0,4.5,5.5,0.7
"Theo Walcott",7,1.4,1,4.5,5.5,0.3
"Theo Walcott",2,2.1,1,5.5,4.5,0.3
"Theo Walcott",2,0.9,0,4,4.5,0.3
"Theo Walcott",2,0.8,1,4,4,0.3
"Theo Walcott",7,1.6,1,3,4,0.25
"Theo Walcott",9,1.5,0,4,4,0.25
"Theo Walcott",3,1,0,4.5,4,0.35
"Thibaut Courtois",2,1.7,0,3,3,0.1
"Thibaut Courtois",2,1.4,1,2.5,2.5,0.05
"Thibaut Courtois",6,1.7,0,2.5,2.5,0.05
"Thibaut Courtois",2,1.3,0,3,3,0.05
"Thibaut Courtois",1,2.1,0,3,3,0
"Thibaut Courtois",7,1.4,1,2.5,2.5,0
"Thibaut Courtois",7,1.5,0,4.5,3.5,0
"Thibaut Courtois",6,1.3,1,4.5,4,0
"Thibaut Courtois",6,1.4,0,5.5,4,0
"Thibaut Courtois",6,1,1,6.5,4,0
"Thibaut Courtois",3,0.8,0,6,4.5,0
"Thibaut Courtois",3,1.4,1,5.5,4,0
"Thibaut Courtois",6,1.8,0,5,4,0
"Thibaut Courtois",7,1.5,0,5,4,0
"Thibaut Courtois",6,1.7,1,5,4.5,0
"Thibaut Courtois",1,1,0,6,4.5,0
"Thibaut Courtois",1,1.4,0,5.5,4.5,0
"Thibaut Courtois",6,2.1,1,4.5,4.5,0
"Thibaut Courtois",7,0.9,0,4,4.5,0
"Thibaut Courtois",2,1.3,1,4.5,4.5,0
"Thibaut Courtois",3,1.4,0,3.5,4.5,0
"Thibaut Courtois",3,1.7,1,4,4.5,0
"Thibaut Courtois",2,1.6,0,4,4.5,0
"Thibaut Courtois",2,1.6,0,3.5,4.5,0
"Thibaut Courtois",2,1.5,1,2.5,4.5,0
"Thibaut Courtois",1,0.8,1,2.5,4,0
"Thibaut Courtois",4,1.7,0,2,4,0
"Thibaut Courtois",2,1,0,2,4,0
"Thibaut Courtois",1,1.3,0,2,4,0
"Thibaut Courtois",7,1.4,1,2,4,0
"Thibaut Courtois",6,1.7,1,3,4,0
"Thibaut Courtois",6,1.4,0,4,4,0
"Toby Alderweireld",2,1.6,0,4.5,4.5,0.1
"Toby Alderweireld",6,1.4,0,4.5,4.5,0.1
"Toby Alderweireld",2,0.8,1,4.5,4.5,0.1
"Toby Alderweireld",1,1.7,0,4.5,4.5,0.1
"Toby Alderweireld",2,2.1,1,4,4,0.1
"Toby Alderweireld",6,1.4,1,3.5,4,0.05
"Toby Alderweireld",2,1.1,1,3.5,3.5,0.05
"Toby Alderweireld",6,1.4,1,3.5,3.5,0.05
"Toby Alderweireld",6,0.8,0,3.5,3.5,0.05
"Toby Alderweireld",1,1.8,0,4.5,4,0
"Toby Alderweireld",6,1.4,1,4,3.5,0
"Toby Alderweireld",9,0.9,0,4,4,0
"Toby Alderweireld",1,1.3,1,5.5,4,0.05
"Toby Alderweireld",1,1.5,1,4.5,4,0.05
"Toby Alderweireld",2,1.4,0,3.5,3.5,0.05
"Toby Alderweireld",7,1.7,0,4,3.5,0.05
"Toby Alderweireld",2,1.7,1,4,3.5,0.05
"Toby Alderweireld",6,1.7,1,2.5,3.5,0.05
"Toby Alderweireld",6,1.5,0,3.5,4,0.05
"Toby Alderweireld",2,1.4,0,5,4,0.05
"Toby Alderweireld",2,1,1,5,4,0.05
"Toby Alderweireld",2,2.1,0,4.5,4,0.05
"Tom Davies",8,1.5,0,3.5,4,0.1
"Tom Davies",6,1.6,0,4,4.5,0.1
"Tom Davies",3,1.8,1,5,4,0.15
"Tom Davies",3,1,0,5,4,0.2
"Tom Davies",2,1.4,1,4.5,4,0.15
"Tom Davies",1,1,0,3.5,4,0.25
"Tom Davies",1,1.4,1,3,4,0.2
"Tom Davies",7,1.4,1,2.5,4,0.15
"Tom Davies",2,1.6,0,3.5,4,0.25
"Tom Davies",2,1.7,0,3.5,4,0.3
"Tom Davies",2,1.7,1,2.5,4,0.3
"Tom Davies",3,1.3,0,3,4,0.25
"Tom Heaton",10,1.1,0,3.5,3.5,0.05
"Tom Heaton",3,2.1,1,5.5,5.5,0.05
"Tom Heaton",2,1.4,0,5,5,0
"Tom Heaton",7,1.3,1,4,4,0
"Tom Heaton",2,1.5,0,5,4.5,0
"Tom Heaton",5,1.3,1,3,4,0
"Tom Heaton",4,1,0,3.5,4,0
"Tom Heaton",11,1.5,1,4,4,0
"Tom Heaton",2,1.4,0,6,5,0
"Tom Heaton",1,1.6,0,5,4,0
"Tom Heaton",12,1,0,4.5,4,0
"Tom Heaton",9,1.8,1,6,4.5,0
"Tom Heaton",2,0.8,0,5.5,4.5,0
"Tom Heaton",10,1.3,0,5.5,4,0
"Tom Heaton",3,1.4,1,5,4.5,0
"Tom Heaton",9,1.7,0,5,4.5,0
"Tom Heaton",2,1.1,1,5,4.5,0
"Tom Heaton",2,2.1,0,5,4.5,0
"Tom Heaton",1,1.8,0,3.5,4.5,0
"Tom Heaton",2,1.6,1,3.5,4.5,0
"Tom Heaton",6,1.4,0,3.5,4.5,0
"Tom Heaton",7,1.3,0,4,4.5,0
"Tom Heaton",2,1,1,5,4.5,0
"Tom Heaton",2,1.5,0,5.5,4.5,0
"Tom Heaton",1,1.7,0,5,4.5,0
"Tom Huddlestone",2,1.7,0,2,2,0.05
"Tom Huddlestone",3,1,1,2,2,0.05
"Tom Huddlestone",1,1.4,0,2.5,2.5,0.15
"Tom Huddlestone",5,1.3,1,2,2,0.15
"Tom Huddlestone",1,0.9,0,2.5,2.5,0.1
"Tom Huddlestone",2,1.7,0,2.5,2.5,0.1
"Tom Huddlestone",2,1,0,2.5,3.5,0.1
"Tom Huddlestone",2,1.6,0,2,3.5,0.1
"Tom Huddlestone",2,0.8,1,2.5,3.5,0.1
"Tom Huddlestone",3,1.3,1,2,3.5,0.05
"Tom Huddlestone",2,1.7,1,2,3,0.05
"Tom Huddlestone",7,1.1,0,2,3,0.05
"Tom Huddlestone",2,1,0,3,3.5,0.1
"Tom Huddlestone",3,0.9,1,3,3,0.1
"Tom Huddlestone",3,1.3,0,3.5,3,0.1
"Tom Huddlestone",9,1.4,0,3.5,3,0.1
"Tom Huddlestone",2,1.7,1,3.5,3.5,0.2
"Trent Alexander-Arnold",2,1.7,1,3.5,2.5,0.15
"Troy Deeney",5,1.1,1,2,2,0.1
"Troy Deeney",1,1.3,1,3.5,3.5,0.1
"Troy Deeney",1,1.6,0,2.5,2.5,0.05
"Troy Deeney",6,1,1,2,2,0.1
"Troy Deeney",6,1.4,0,3,3,0.1
"Troy Deeney",2,1.7,1,4,3.5,0.2
"Troy Deeney",2,1.7,0,5,4,0.35
"Troy Deeney",2,2.1,1,5,4,0.35
"Troy Deeney",2,0.9,0,4,3.5,0.35
"Troy Deeney",2,1.4,1,3.5,3.5,0.4
"Troy Deeney",5,1.6,1,3.5,3.5,0.45
"Troy Deeney",2,1.4,0,2.5,3.5,0.35
"Troy Deeney",4,1.3,1,2.5,3.5,0.3
"Troy Deeney",2,0.8,0,3,3.5,0.3
"Troy Deeney",2,1.5,1,3,3,0.4
"Troy Deeney",8,1,1,3,3,0.4
"Troy Deeney",2,1.6,0,3.5,3.5,0.45
"Troy Deeney",2,1.4,1,3.5,3.5,0.35
"Troy Deeney",1,1.7,0,3,3.5,0.4
"Troy Deeney",9,1.3,0,3,3,0.4
"Troy Deeney",9,1.4,1,4.5,3.5,0.3
"Troy Deeney",7,1,0,4.5,3.5,0.35
"Troy Deeney",2,1.6,1,5.5,4,0.5
"Troy Deeney",5,1.5,0,7,4,0.55
"Troy Deeney",11,1,0,6.5,4,0.55
"Troy Deeney",2,2.1,0,7,4,0.55
"Troy Deeney",2,0.9,1,6,4,0.55
"Troy Deeney",2,1.4,0,6,4,0.45
"Troy Deeney",2,1.1,0,4.5,4,0.3
"Tyrone Mings",1,1.5,1,4,4,0.3
"Tyrone Mings",3,1,0,2,4,0.15
"Tyrone Mings",2,1.6,1,2,4,0.1
"Valon Behrami",2,1.1,1,2,2,0
"Valon Behrami",1,1.6,0,1.5,1.5,0
"Valon Behrami",2,1,1,1.5,1.5,0
"Valon Behrami",2,1.4,0,1.5,1.5,0.1
"Valon Behrami",2,1.7,1,1.5,1.5,0.05
"Valon Behrami",1,1.4,0,1.5,1.5,0.05
"Valon Behrami",3,1.7,0,1.5,1.5,0.05
"Valon Behrami",3,2.1,1,2,2,0.05
"Valon Behrami",2,0.9,0,2,2,0.05
"Valon Behrami",2,1.4,1,2,2,0.05
"Valon Behrami",2,0.8,0,2,2,0
"Valon Behrami",1,1.5,1,2,2,0
"Valon Behrami",2,1.4,1,2,2,0
"Valon Behrami",3,1,0,2,2,0
"Valon Behrami",2,1.5,1,2,2.5,0
"Valon Behrami",2,1.5,0,2,2.5,0
"Valon Behrami",1,1.1,0,2.5,3,0
"Valon Behrami",2,0.8,1,2,3,0
"Victor Anichebe",13,0.9,0,3.5,2.5,0
"Victor Anichebe",2,1.4,1,5.5,3.5,0.1
"Victor Anichebe",2,1.7,0,5.5,3.5,0.1
"Victor Anichebe",2,1.1,1,6,3,0.2
"Victor Anichebe",2,1,0,6,3,0.2
"Victor Anichebe",2,1.4,0,4,3,0.25
"Victor Anichebe",2,1.6,1,2,2.5,0.25
"Victor Anichebe",2,1.4,0,2,2.5,0.35
"Victor Anichebe",2,1.7,1,2,2.5,0.3
"Victor Anichebe",2,2.1,0,2,2.5,0.3
"Victor Moses",2,1.4,1,2,2,0.2
"Victor Moses",10,1,1,2,2,0.15
"Victor Moses",3,1.5,0,3.5,3,0.2
"Victor Moses",6,1.3,1,3.5,3,0.15
"Victor Moses",3,1.4,0,4.5,3,0.15
"Victor Moses",3,1,1,5,3,0.2
"Victor Moses",9,0.8,0,5,3,0.35
"Victor Moses",2,1.4,1,5,3.5,0.35
"Victor Moses",3,1.8,0,4.5,3.5,0.35
"Victor Moses",3,1.7,1,4,3.5,0.3
"Victor Moses",3,1.6,1,4,3.5,0.3
"Victor Moses",1,1,0,2.5,3.5,0.25
"Victor Moses",3,2.1,1,2,3,0.1
"Victor Moses",2,1.3,1,3.5,3.5,0.1
"Victor Moses",3,1.4,0,3,3,0.1
"Victor Moses",2,1.6,0,4,3.5,0.1
"Victor Moses",2,1.5,1,3,3,0.1
"Victor Moses",1,1,0,3,3,0.2
"Victor Moses",1,1.5,1,2.5,3,0.2
"Victor Moses",2,1.3,0,2,3,0.2
"Victor Moses",3,1.7,1,2,3,0.2
"Victor Moses",3,1.4,0,2,3,0.2
"Victor Wanyama",2,1.5,1,3,3,0
"Victor Wanyama",11,0.9,1,2.5,2.5,0
"Victor Wanyama",2,1.6,0,5.5,5.5,0.25
"Victor Wanyama",3,1.4,0,4,4,0.2
"Victor Wanyama",2,1.4,0,4,3.5,0.15
"Victor Wanyama",2,1.7,0,4,3.5,0.15
"Victor Wanyama",3,1.4,1,2,3.5,0.15
"Victor Wanyama",1,1.3,0,2.5,3.5,0.15
"Victor Wanyama",2,1.6,1,2,3,0.1
"Victor Wanyama",2,1.1,0,2,3,0.1
"Victor Wanyama",3,1,0,2,3,0.05
"Victor Wanyama",8,1.4,1,2,3,0.2
"Victor Wanyama",2,1.5,0,3,3,0.3
"Victor Wanyama",2,1.7,0,3,3,0.3
"Victor Wanyama",2,1.1,1,3,3,0.3
"Victor Wanyama",2,1.4,1,3,3,0.3
"Victor Wanyama",3,0.8,0,3,3,0.3
"Victor Wanyama",3,1.4,1,2,3,0.25
"Victor Wanyama",3,0.9,0,2,3,0.2
"Victor Wanyama",2,1.5,1,2,3,0.2
"Victor Wanyama",3,1.6,0,2,2.5,0.1
"Victor Wanyama",5,2.1,0,3,2.5,0.15
"Viktor Fischer",4,1.7,1,4,3,0.25
"Viktor Fischer",6,1.5,0,4,3,0.25
"Viktor Fischer",2,0.9,1,3.5,3,0.4
"Viktor Fischer",1,1.7,1,3.5,3,0.35
"Vincent Janssen",2,0.9,1,1.5,1.5,0.15
"Vincent Janssen",2,1.6,0,1.5,1.5,0.4
"Vincent Janssen",5,0.8,1,2.5,3,0.4
"Vincent Janssen",2,1.7,0,2.5,3,0.4
"Vincent Janssen",9,1.3,0,2.5,3,0.4
"Vincent Janssen",5,1.1,0,4,3.5,0.45
"Vincent Janssen",2,1.7,0,4.5,3,0.4
"Vincent Janssen",2,1.7,1,4.5,3,0.4
"Vincent Kompany",14,1,1,4,3,0.3
"Vincent Kompany",9,1.4,0,5,3.5,0.35
"Vincent Kompany",11,1.4,1,5.5,3.5,0.25
"Vincent Kompany",1,1.4,1,7.5,3.5,0.15
"Vincent Kompany",6,1.7,0,7,3.5,0.15
"Virgil van Dijk",1,1,0,6,6,0
"Virgil van Dijk",1,1.8,1,3.5,3.5,0.05
"Virgil van Dijk",2,1.3,0,2.5,2.5,0.05
"Virgil van Dijk",7,1.6,0,2,2,0.05
"Virgil van Dijk",9,1.4,1,3,3.5,0.05
"Virgil van Dijk",2,0.8,0,5,4,0.1
"Virgil van Dijk",2,1.1,1,5,4,0.1
"Virgil van Dijk",1,2.1,0,5,3.5,0.1
"Virgil van Dijk",1,0.9,1,4,3.5,0.1
"Virgil van Dijk",7,1.3,1,3,3,0.1
"Virgil van Dijk",7,1.5,0,2.5,3.5,0.1
"Virgil van Dijk",1,1.4,1,3.5,3.5,0.1
"Virgil van Dijk",9,1.6,0,3.5,3.5,0.1
"Virgil van Dijk",9,1.7,0,5,4,0.05
"Virgil van Dijk",2,1,1,6.5,4,0.1
